rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Starbucks,CnRqAAAAlhsRLgOg2Pv3hPQVZI1IetF6jWyffepHmkljkHdn-HgkrowNUj1aBsl76oMY36u3hahusmCNdkGwC3Cnyh4S7iXht91mfv3MAnTK_Pw7vRXrizqaU-GDDXLf7c1ESpIUwLV1uhq5BB3m_c0RESiPERIQhBPflA7Rtb_2IYBmL0CyWRoU0ciI9ULcq_Axx0qy5LRxuVPMeHw,2,40.766072,-73.957499,{u'open_now': True},"1281 1st Ave, New York",,ce8648a5dce680e53027b3d0afbc2c1092f69f21,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Hss Belaire Cafe,CoQBcQAAAAhw7C0qgNVEt_0qRef31Nf8iRLUG_tT41PwWct_tFj-GI3i_ycO3hJU9Asr0pRRdi7gZHCVJ5CQhhE78fLruUHhV74YQOI-iEuWflriMdHOMD7aqI4fKnN6xJ4CYnrWLu4Fnkhw7jVye1qTUn8atavg2YKrfI2nDmmKRWr5Rbx8EhCBmBiE5TkJJsr2rzkOcD_BGhSZb2pUdYKNyYHu3c_v64ffEofWpA,,40.765883,-73.9525,{u'open_now': True},"525 E 71st St, New York",,0efb5262a18cf50712b00fec6a8911f6c5dc04de,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Crescent Corner Coffee Shop,CoQBfgAAAI5NG32Rhz173j3yiZxbPirY_yiBmuvfhURxg-90X8-Qtsle0pN6Q3SHZm6gwd8plceLb8wKoSAXI9fcIGw7tLNJvo19X5aekzrr3hFuC9akHbugnEZhxOOoxbjN95bZwJo4adzrIMbBj8zTH6ZSGUcdyhkGbKzzPaDp3bb2YvzZEhDJ6SNn41e4VJZQ9PHFMxb-GhSI3RE1mO1x-rZD6xqFjW4-5zW7uQ,2,40.768536,-73.925315,{u'open_now': True},"2342 30th Ave, Long Island City",,b7e211e4cf407244543bd20a77072c09fa141860,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Il Fornaio,CnRtAAAAvRzSiSnhWonOQ-2mttC-HLLL3GsjOyRYGLvWHzxFVbSsSXtXdI-Fs8X7uhJc5xKC2xeoteiUOuxfY-L3kGTi5EX6CoDGBreK5JmiNN8kWcFasYyvLCCfNxRl0V2N85i5X0CiVlCdqnp-6gpQGF34HBIQvWVcBNFNU3e5Z4LoKMSbcBoUiz2B6II--FkTWtMPUypBiu0Dav4,,40.767594,-73.923142,{u'open_now': True},"2914 30th Ave, Astoria","[{u'photo_reference': u'CnRqAAAA_HELJwIcsghWDVm7IFGVHDGMS_dk8h6QLzYZ1vOsyfvVVhaZLmoNAmflFKlqVLC-W6zhYzKetdWg2dqw3yCS0pWLbQiDu5AdIzNbJCoSAoGo8rvJgN1wXSu_jGYCJkr1joMB5eo-c2cLnk3OhewVNxIQ9tSCwWZ_bNZxMcV-fgh_hRoU2gwDXgZXvXzsowAovHuHMz2sM9Y', u'width': 1632, u'html_attributions': [u'From a Google User'], u'height': 976}]",4981cc4f8d79aab8d804d32b8c15285e4e0b9803,"[u'bakery', u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.7,Cafe Via Espresso,CoQBdAAAAFgI6Fm-Eo_eCLSfuoUzCoqHBYE1LqTK2i5dwF_BuTZ7UaHRinptKF83paiU9rqpLuw5-WWmu6OP8B5FXPisl0uomyeoIZNBU-vzFW6cbMIvx3idMoxHsoZTfq-nReculuhFxUYL0Wn_AloJj5X67ch9J2AEDrOwyUur8pG2TG-rEhDkb434sTGXjzmIM26B1dxpGhRYTfUWqRQgOIYsFh764gPHEAUlBQ,2,40.768684,-73.910835,{u'open_now': True},"Steinway St, Astoria","[{u'photo_reference': u'CnRnAAAAnf8Zw0rI7hCnPxpKJh7QWL-mtHfpqbaLGf5ENc2pD7b04yo4D9jpux2V8nfb9KAMkkW72Gos7MEL8oU4y3MPB9MOd4i7apsX6k3IrzQCZEkCvB_32disH6sBmWwqzT5tXywMWJD2imXp5JkAa2qiYhIQRgWRdQaC6leOeSROy58ajhoU9-R_Bgl3__uZe3_xsmYAMQDsbsU', u'width': 720, u'html_attributions': [u'From a Google User'], u'height': 480}]",c77d80220546333216b161d505015e984416145a,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
2.8,Sultana Cafe,CnRvAAAAVdxmTDNLGT_6sd0KFFJa1VpANGaXArx8NITz8tq21Fj9oQ7ZeOHFBoKW8AGDhq037GIhiGOWBuVnjVCXbVQuUVIMZB7OUAxRo54c088zKlbwiuXpOw9nKxz8nTrHHw3ZKQ81YxzvV110X-6oxhW9MBIQ_3G4g6cna3zvw63EO0PlmBoUS7glbbRlBPZASEFKatGcg4tFEzY,1,40.767698,-73.911612,,"2503 Steinway St, Astoria","[{u'photo_reference': u'CqQBmAAAAOApDEy-93w6WjBZ3Uoxs8AqLm7PvxVCZJZ8uVBrMPiYmvAjpX4BPSR-1PEPOGy-HNc_4Wp9g1XVLOYswJbAIjYCFwD9-zqjukVaV6YNtWv7s4UoOKSWRhMs4TXQG5Bi2Mt_kEUFfhh-eyPOtzMgqPWUjqTmqWVgUhCrCQlZuhypGDEhtu7Zik7IOLRmnapNwG3Nif-5xex6gJpfvDlmXQ4SEOQyYsLwQcfmJrbX4bqA93IaFGQ5BQzkXxDQCVSt33BQmn3e0-gR', u'width': 604, u'html_attributions': [u'From a Google User'], u'height': 404}]",bc7941ba6d957620436c58cee91ad3fc4e40280a,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Borbone,CnRvAAAAnx6zx1iszDCZoDazfvYX7UtVe8JkskwAy0ANMo5Vh6-Q0n3CVVLzukfOb_DR0QZH3D_OdOYgy-bbT_aJrAnyI0o-RdSlV-UWiugZd0GQ0Ymo19OvaGhKozX8JH3Ikn4vztq5qMopFKcE9Oaa1tkGQxIQXBjf8Zq_n2uI9wNCGtg-4BoUJP2Na9rLHvHAs09-08-agflfPHE,,40.767632,-73.911739,,"2507 Steinway St, Astoria",,aa7628dfbcb3dca40c3576a9b1806e7ba327231a,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Claudios Coffee Shop,CoQBdgAAAK5HxYZ-KotHoEBNrImjRrhQlqV5G-GrfOtnevO479RcoX-rq6bDpQ-vI8vQIt09gx3Xx47m5AR2E4Eeoqe6FRXlAY3bmh7QYs9_nrDUAPkXaxoZ7UC25TkBbPHKwlnNlfTSTMfUJNlF6EhtBbJ68W0FpI09kYhHU5WK5qE28__xEhCUliYsmp-txB7Gp2LuSerfGhQLQXeHBOoo4mMy06s08ojjCKPgsA,,40.769138,-74.031577,,"2607 Bergenline Ave, Union City",,74214f0e08ca4b171574bc12c3e486f0b8cf65de,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.5,Dunkin' Donuts,CnRwAAAAdt52gBSI0up4nnTgxvikyPUZPNO0BgQ_Rs5RVT6FHPPgZZxQzvbbbHUO5zG3Ke3Hf1iZBgbn4qLNMqbj4qLIVX0ITMGu9vP_b7HyW4j7vefC1FOiQAclyzrG5goBreFW0LCNlD_OYTSECk0zdBOibhIQmtPDT0dkgFJLqvusJIOU2hoUt8O-V8nZVEn1JjHNuM8E1RoLehI,1,40.76979,-74.02748,{u'open_now': True},"2816 Palisade Ave, Weehawken","[{u'photo_reference': u'CoQBcgAAAGyByW5BzUmelORrE-I7LaROS2r5liYBVK50eTU7P4GLQQLULvfRWDS_GT5kHu_4gHhAFYPv1v1BU2rDo9rCo6dLAk7ikt2yFcnQpXu_dXOsUkz5erVovjvL743TYDYIgiwNjcxk-pwboEZ4L0gUot9NVd8SY0nTmbds7hVK9xuHEhD1_jGHlMuyWCXXRp_Ea6adGhS2621FIyBXpttqrY4r1oKarsEPHQ', u'width': 1296, u'html_attributions': [u'<a href=""https://plus.google.com/106145322201988270287"">Dino Rodriguez</a>'], u'height': 972}]",fb80c3e0f869e07153486194dc2cbd1349589e41,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.7,Starbucks,CnRrAAAAIGQVvR2-PFo6zT8nAwlW8O9Nyp6b38Er-U-SHSsyGf9FbgloleLNXPuY1521wukbAoRVI4r-VUjrjTAgek2iG4CHCbn8xFLU214mZgXiVX4W0u1Fr_Jejt5APSoDqWVxcADxeKks-wrf2bkkYSchLhIQz19lNc2F9l6EZdr0mQVqXRoUinDUg1H6s4BBg4iDw--8PNMuGD0,1,40.769435,-73.984914,{u'open_now': True},"2 Columbus Cir, New York","[{u'photo_reference': u'CnRsAAAAYhD6zYG4hid1TAxlD2Ki8cMZnIrFhi0CJbjdx-4OMO-e7-U4ozmbKI1SntiJlQwN3ePaDb3H8lBJ0TyqiIHhhIVarOcB2V9zxYQRHGqZq_106qPW03RbcWWZBd61HgMJi-bi-eseQUYl_e9vsmloTBIQ7odYgbBieo6YJ3jPRh5IKhoU5GYuFGz1q9EIlq5kB9HZ5pylPrE', u'width': 2048, u'html_attributions': [u'<a href=""https://plus.google.com/108899565426739754518"">David Ratliff</a>'], u'height': 1536}]",de5382a689357675d62313c520dc096f2b6f9e4b,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.2,Starbucks,CnRsAAAASbLm95GBYKkjUgbiKis05FJQg9g1tCvQzDzptNDY7JcABvGdVJoZ9-wlBjmSbPyjX11YkUtSGTA9JzCUdtpxJjhILZsYhGmwn7GIv7MasQRrAh0j_G6H-wdJE3YF3f4UALsVnEvlqyZ-53Ua9IMdnBIQQ9Ze-GaLL2lifIQHA1JC-RoUnRJ1qvhf5SpJw8mWzbiCHEov-PY,1,40.769185,-73.98248,{u'open_now': True},"1841 Broadway #5812, New York","[{u'photo_reference': u'CnRoAAAAhs8ep9-l4sq78m-D4hhTpYd3iqEGb-LQZXxlZ4EExDWnVfhxAk6loe_fDehhUYS-oH9CBaM6bPgmo4UmDyPyfpwOamvVOf3JlRbmMXMRf6um4ShM3KpGkFqpSxmRuJYK7V1XC6he5f64AGMiIASAghIQR5kLoiURL8aDU7Bsvjoh_BoUX2i53wQYoRZQz4uPCbnlCE_gDyk', u'width': 640, u'html_attributions': [u'<a href=""https://plus.google.com/111339008768994722110"">Luine Pinto</a>'], u'height': 480}]",fcb1c1b9a7074de7c6dd352d36c5c83fa54cfa34,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.5,Bel Ami Cafe,CnRvAAAA_YeKCW-qF94RdTXeyOCvnnBHfO-vUlacaMgf3C23x9cbaLTrN02nX4GFNBPsk06h7wx3oJa_hhPDI2JEDkRGFxZ7kJm2TOGGpkbZ6jaiL_fzlgcXoumxwqPh4JDqfmmeVK6tP33xJJwkS9VPUKpxKhIQ1Bnb5-ZwAX0dPeJxgeRJTBoUPSAnG3MrkZ6PQNXwQqDZIZLwIjA,,40.76902,-73.967039,{u'open_now': True},"30 E 68th St, New York","[{u'photo_reference': u'CnRnAAAAiR4dMq1lwp4hE2N7t39Sc2NBZ5DyLxQfS9QFlBVw6gP7-LmiIVG27RL50m6ZjRFQzviY_TGjE_htU9heH-TpkV_unModBrNe9ucxJjwjPkhnSX-PjUyrybzvWTp_liDB-uWmN9rdARGqPoQdGVdeiBIQ6kgqzgjmzCF3ZKJNbZTj0BoUT36XfQN0Jt5V7BObZLXWBciA6sI', u'width': 1072, u'html_attributions': [], u'height': 712}]",474d311a81d72a26a7a22db6041b16558cb8b684,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Garden Court Café,CoQBdAAAAIyKNV-v3-xkXF3gGDIbMgzGLXxRboxGBm6BVqdjGsxIOfYxuCGD32ELoeV0X6aZGDyW7Dv-VJL1E9BtpMwfUI1t006qA0WWJdhxlt0mnp64mwrSkLRyMcnSFvv3XuOyaWKZ4wPrN65l7cvnFq9a8ENEeQ6t37iSDlm56m3GzVTXEhA9v8QARLWYlZTbGTzcJ2MGGhRJ8SReh1L-3AoEDKzzyC5GsGlw8w,2,40.769849,-73.964366,{u'open_now': False},"725 Park Ave, New York","[{u'photo_reference': u'CnRwAAAAhlu3hgX4FKtdZo27BuJXCoGdA5FHuEM0cRuW-6IGMPTRpTWMaew9MN0wFKTDottNsv_Z7KeY-43gBZ8i0dUvTjrNhjn_-czwJSJ8GtGr-rRTdlmhEfxtZDCMiPNBh9p_y5BtITnKPJFTnlDN-5OaBBIQj_YA-d_Ke3YhTy97BfjF8xoUYodEA_02fYDoVjhtqjqujvgFwAc', u'width': 1609, u'html_attributions': [u'<a href=""https://plus.google.com/104111246635874032234"">ZAGAT</a>'], u'height': 2048}]",ef081f65d200c87cc8c2e5cc8cfca5999ca3dd6a,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.7,Sicaffe,CnRpAAAAn6hjEQSeuykaxc1qIfAr6kDJGEVpo6VukCjlLPOF0fdab4oE-XB2KUFB18rED7KiE8NuitOzmERR5teUeRj9HWJmeT-HBQNhby0w-p9KaM-2ASBW8JwPUxzzbxw5JJYly2l8h8Gtv0tsYmo5cW_0CxIQ0het8PLld3NGCzFyVPOfbhoU5MDVUG63K_a6uGsiWbuxJyCfFDQ,1,40.769412,-73.963196,{u'open_now': True},"964 Lexington Ave, New York",,73107df17c90d7030d3e4499b8e99115cb88b8ee,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Oren's Daily Roast,CoQBcwAAAOd00bd5Bf-LnCPs-zVcjUqAS6ySmhfvYJxszVEcbBoVw5oIGZhc3JsW41cv2fHP8eZIvDEoXCj0b4joTd_OXFEYMkma3ElzZrnjBvltHUJE-XW_yLFX8KQodhQNDsQm-CJq5f9DgVUJUGJIcC_1J0X4JzTWxq3uOWJBHYSM4NlsEhCsa5hfMkA4OTHw3dcva-woGhS4ZSRZCCV2CAiu629J6Zp-lCXApw,2,40.769769,-73.962482,{u'open_now': True},"985 Lexington Ave, New York","[{u'photo_reference': u'CnRnAAAAqagEWhgw71trlWjc_nq4gJbN_tQ4Ultd7XUCwjosYqjFXqG_cm5-UOZNj_FeOJMOxEiNERBVZ4EUJv7-NBDs-4GRyxc_katx8GydR123kw7JiB-0pjoSbTI215shFFYdyNGQR1xeBUhUbrx-SyCnzhIQbZ7TLQbcnBbyblGkxKO-fxoUc25u6_3hqZWc7JlFI5OqSX4ozpA', u'width': 400, u'html_attributions': [], u'height': 306}]",79b6a24ebebfccb0a7eaf97580eb95c29319efdb,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.4,Neil's Coffee Shop,CoQBcwAAAPBtMe-LyE-anq8DrOh0yAVYVkij8Lom2gxt3WTzel24mcSJzPv4l9OAcM7j2TEz2hxQrC5h6Ya44wXBkD5ObkI28mMdP7wHMf9dPw5J6ZfkBuvcqiPPJjmx35ghuga6Zd5qGgHfqq0CgZZ_MJT_vNe_sL_XmIxrARW4F02hFg36EhD8UPlWArM7_no_wiw5IoIAGhQJPnXq3ivQkXGbzt4PRRklxTntew,2,40.76893,-73.963073,{u'open_now': True},"961 Lexington Ave, New York","[{u'photo_reference': u'CoQBfAAAANBQ-5y6Znh1xAkK_G2d-yxWUmqdJf2d9sJul2Rp2jrmit2jFWzHGSAyTfgxVLykvk21OdzQrkemfX_qS6W7vzgJWewAAoMS8rSGj6bXHDYCyQGSP2nw9HhbGGGuPFq-1w2v2uTDhA5Gbwd8dR0Mc9qbS39vP7crFavGcNBLqfpJEhAvZM-hTTP_UZS02l93Ezj6GhRn9Bfgp0Bp-ibYXOD0Y3Bhlh2SAg', u'width': 2048, u'html_attributions': [u'<a href=""https://plus.google.com/111883384818175747369"">Curt Gathje</a>'], u'height': 1538}]",ad80f9cb25a0cd2cdcd1fad1657aa56a1e58ff8f,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Corrado Bread & Pastry,CoQBeAAAAFF5zq3-xP6yAhWQQiqBLaaGphJ-iAAIQvz7Exnze5db9WkIWyKd3gojxNwvJH44PyAAvGXaGzRY3uIIjaIGO_rqq5Rd32sUUbCQMz2IHOeqoR69EC_GykZa5dk2IxkareXUfk2ryKR35zDEiQKFkxoxscmXw0vZTNbJfV_xsCWbEhDDn135URKCPoqU_vEepg2oGhRUwj1zOD0O7oSznKFzOPJG7mqzJg,2,40.769327,-73.963304,{u'open_now': True},"960 Lexington Ave, New York","[{u'photo_reference': u'CnRlAAAAUhPAJejTJCiDIfy8zMJcs6viEvX5il-6k0K6njwTdx6ZsWlqabTVSU1aDe7JSAOyb0Pn_kkkenvtjoJnnQwqbk5obGPZsF-W9BQGuG-gdoYDc09QQQXoeJG_NC065zTaD_N7Ymv6_DsWAy-QBXwhSBIQKt_23HvQcvM6_JpqBD6QyxoUJaynflAzX1f5KLXIeb7_oJXYXRE', u'width': 1296, u'html_attributions': [u'<a href=""https://plus.google.com/112354266219585136685"">Daniel Rocha</a>'], u'height': 972}]",d91982b2e98abb4ebe8ad5a1c69cbb8141c5d029,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,World Cup Cafe Inc,CoQBcwAAAEEtsQDQy82iAPYFm8JDeUQzDUJQUdKZkO99wjkrB3kWfDXvizNSI-4lKTH3aFGEC1rMieVE7xTtkBO6MkBSD0AcO3Cv9NSwKl0Nn1KrwUFyy5h_R-PwpI3E8JmpFlF9kdbmWINIn-da4hnIqIkmhyyrx0Pg9FegtaMPRXXxTi5QEhAwzNFe4ybzlnjeK5X2a7W-GhQGBElnavnLclZUexDMDJBrYKhvnw,,40.768945,-73.963492,,"956 Lexington Ave, New York",,d8085ca57deab18eced947b2837d49f8d2396011,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Starbucks Coffee,CoQBcgAAAIs3CZBxZhNY-0lTl1K-8vI8udZzQf3WIQtXR3DmRLP9_SbJaXD92vFkXNs_uESOFvB76-Yjbt0Cp3K4qX9zhs0mwlcwsG2kLkiKK4RVvFUMt--OWSMg88eE61oP63OHJtdcEKDX1gd0f89FigH9MFlQL05X_bcWa9AEjW981kveEhB44rE46hCip9JU1iCpE8y9GhTOAPgPgdQGEsm7xvq-eCGFzTlkuQ,1,40.769949,-73.95467,{u'open_now': True},"1445 1st Ave, New York","[{u'photo_reference': u'CnRwAAAAtGQjvW1sNud2D3S4HcJunBIKA6G-4g0T9j-FWYmnSEskWkj7ooMOEVqIBKhH982vNoB3kyHTI8HM6MeQydJgwOcx4V9jT0dMgZmi4CaTlQQmkMPIxJiGbB_50cqNIUfhuNO6VkdhoPUbwqdEA_JR5RIQmyAGs0eqW7wRTa4zuGiMghoUF7PJAS2h-ONBOerav4J9d80tuq8', u'width': 800, u'html_attributions': [u'From a Google User'], u'height': 597}]",f5b943886a1cc01a00bc243a046768f612081b10,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Oslo Coffee Company,CoQBdAAAACcff4EZlkQr4ANviXB3f1CrVQARUVVCgl0Ox1dAHV1fRtmU5TN3xFKFtN7nwqDB2vH_XoJL8F4M1SMNcDaWlzgKOaMiP1eEI54gShOdr_493AOsUyBK4pjCgMQa2h6OcGpUFLwJ51NN1uTIBNZz1RfJHdBKJWOdUk-NZp7eENu_EhBq8r3-z0CI-q6I0Wf7csVZGhTdbrflNstvCby2QJKKDaVOmyF7zg,2,40.769166,-73.953702,{u'open_now': True},"422 E 75th St, New York",,c0ff17d1822dbaf387341093d5228b67d1477fed,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Beanocchio's,CnRsAAAAGjnnIfAS1A8pEYLdofreJRbtW-DX76ROctwf5IXMaIW3i6kV7nmebYhrmLILv_voyYhVaeVFXQy1gEp-t9QZSNX8wPNhiNDyn_x5ZdXikwuRa5vfcJPJtoqUC7rXQ-vbfG2sb3JGyZO-0vLE9XttaxIQwdKB76rK3I8gL8MeERCgkBoUsqiwT_Buj6_qNR_TuqwCfikGznA,1,40.769106,-73.952341,{u'open_now': True},"1413 York Ave, New York",,2b314f4a85f2b90052d5a6bd5bbc09772e5ac604,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.6,Green Bean Cafe,CnRvAAAA3CnKF6p7SHKx1YaWcY-BRdLR8hdnaJXm4RWwQy1pG8geb1bOr_XkmUrrZRmDIa7y1MeTZGbyu0Vp2qOFbpKMA9eGmuyU3If6_kbVJLyEJRXctbBzTzXVP0FbHeeEGOxXWk36_SUziDtik6jk8aq3PxIQkIkuQ7MrYKhytyNLNHUG8xoU5L-R7ohUWPQwbWUawP5bt5loYLU,1,40.769149,-73.952414,{u'open_now': True},"1413 York Ave, Manhattan","[{u'photo_reference': u'CnRnAAAAWQPtVU-8J6W_joSKGSIPheoN39-1UJJxMKdFsOHEuNLmcZYOFQs3sQc-EgCRXGBahThv5ujjIOPr5EZZyLeB77XKqkqECyJgG5ExKF_bi2Mo0Qt-9Vl9-xWte9tRRe9NSiDyeydusgU89z0pVwLcQhIQ8lt3UwZBuIfrKkyULZnh_xoUEVkjI-H43zjhd7WH0c_Xvt6hPS4', u'width': 1280, u'html_attributions': [], u'height': 853}]",cd2fb178f0cd9764e4ae5f05631a9595033932aa,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Dunkin' Donuts,CoQBcQAAAJVF_K7bI8Cdr93rHNCELmbMQ_fpH-GvqCE7SCb5DqcVE0a-r3U6U-biJcYcwh9j7cRlTdZ84AFBOWWOuQUVGxlDUELiPwY7nIpbnoBBZpJSbjD1FauwE5HJQDBykFGGYZ4U8eD9mztifbFgYfW1_D3ULVsadv0iXiYZloCaRJEKEhDqFMf5M3SW_4w9KFrn4dHWGhTAfCNcC-zD4Hm_hQXuYIM7r_Aqnw,1,40.770002,-73.951697,{u'open_now': True},"1443 York Ave #2, New York",,3eea59787ceefefffba3b10a8269beda748c31c7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Le Moulin a Cafe,CoQBcgAAAHXLq1eIiozBnpDLWWb1YtVyqFWUAFU0nZAb6ZCxaZwBV9F-DWhrBYSMcfH4GOhgNz_PqiAndi-flVxCqaYmGGTuc7zSlxWsXDZqwUPxi2u4hcdBaiEe1bz8qlW744BGSwQql0XNt1wOC7U_cpzAv1Qk_Wo71pB7YQUoOBalrxZsEhCffOIXDhc694AgQkNU-NedGhTPS5VPRdfMDkE7D1D3Libt5cifpQ,1,40.769798,-73.951841,{u'open_now': True},"1439 York Ave, New York","[{u'photo_reference': u'CnRnAAAA9C7nZXiauffkzpTGOb1j6o66wxqUg9df9iP5ghO41IBAmlNOblVYsYKS2345endPzAFWcbMbAXWJic0cA4sRrRQVpwGhopUBr6cBy6U7Xfa_4yZMBLEM_DS1-oeaRXQ-XIR2i3WWogGPkQT0IInLiRIQuciOl3XdiC4Kw4FAVCGnkBoU2ewHNv1qgw0wS8FsQUhxZTZy_HM', u'width': 512, u'html_attributions': [], u'height': 512}]",f0390209094d6335bc18d5a1f00f8b29c84bd195,"[u'cafe', u'restaurant', u'grocery_or_supermarket', u'food', u'store', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Marilia Vinson Portuguese interpretation,CpQBigAAANBTJVv5JK8wh3u4LgRzgraaSMaU3hT6lbocyGjMVA4ruNtpy_zuLsIT8Q6TfItSVU21LkIuCGSLUWUsNC-4uMpDhIqx8ahdhq2eAT3QBObXKKSDmPhwJyAWIt0ZSdf8IiGaDQ3hk7eTMDCVh64O4N1JKkA7RKd_tvdaxKsUpTCD9C0Lkh2Mcyn6KBKiAowT-BIQOUxB6tZTeFQZ5P0TRnuoqBoU8FsrtbvSmlQdgyfLcsGDYu79-oA,,40.769759,-73.930429,,"30-37 14th St, Astoria","[{u'photo_reference': u'CnRnAAAAiecTBMt3160j9ewlCI2hXAx9pKqP3MahLtekpvATAnVkd2_62tdXcm6Ut2thz7Ebbx-XP_aSk8-uQjTmj5WyzDUKTwe_aXCMG4LOEnXUdjmkhZpZJdQ1sjpbbBgGzhSVVbjMtpNWQjRKTDQTSKJoARIQs7TzWQOCM9mW3xI-4hOZGxoUm_Z5R2n2_RH0z9_bSSqKbzZpYGY', u'width': 661, u'html_attributions': [], u'height': 338}]",f49515a4d637116ba62a02f00032935640a96b78,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Tapioca Story,CnRvAAAAyko5ejExtbg5Birrx9mVog6xmYNDbp7n9k2fcSJvkI014MHTUToxz4ZwKQ7RIrUBGG-SIzbzkvyycPwqN_Lu2SnJ6_JA7PGxhKLanV4KoXbv1hYuYnQTh5kse4-zWb0SPXmuvZLSRTL_5vvCV3DgrRIQQPYLlRYEYeUDNHJKhfdekhoUAW9jaar9Zhhy5ARIKR-HV8l2Hpo,,40.767698,-73.923664,{u'open_now': True},"27-22 30th Ave, Astoria",,955a2b6d423daa4800cccc383f8ff79777d66a2d,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Felfela Café,CnRvAAAAOvL3pFbupviJSsjEuOcODzHwvVyt2fo4XLewhoPFBPvAikeQ8FoJzwBx_xBOBKiZRTc4B5oLOqfbe3GjqTM7tAC4ItNgYImXwqRajd72eaeeKrtcQxLFzzbCTJJBiuKrdmnANfFxfMehrjDAI_taJhIQBAdO9vMquSI-h-orhnAJzRoUXzmmqB_xz7gXnHpiUDyVA0liUUU,,40.76725,-73.922434,{u'open_now': True},"29-36 30th Ave, Astoria",,12d779bdcffbc7b677f6a9fda5ce967267e479e3,"[u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Astoria Coffee Shop,CoQBdQAAAPwEB30pfLwt2MyGBlWrAQUGh83WO4fo__Kyr1Wz0siDBSmQS3wixOEMe6pw0X-rO91G-_IFDD6lVDqgq9pkCYN9CGmmE3l_4Ug2WmotzV7muqlttIQPsYhXAsXtbG8bh_rPqU40ffI7u6mNTRyG69YOZD_tOhk0aIPJgpTCH4MDEhD0Q_vM3TniANWY_LE3aRfdGhRTPuBTGBB_nMYC0DBCB2q7yRZuwQ,,40.767167,-73.92243,,"30-04 30th St, Astoria",,20a12742b32930beb02c447548dfd534d0abeb34,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
